Stock,Date,Headline,Snippet,Label,Open,High,Low,Close,Volume,Return,Volatility,Ticker,EWMA_Volatility
Intel Corporation,4/6/2020,Morningstar,"After a dreadful performance in 2024, Intel Corp.'s stock is suddenly the best performing ... But investors are hopeful that the news on the next-generation manufacturing process, called 18a ...",Fake,50.1989,52.0958,49.7468,51.7944,32323400,0.0794,0.0753,INTC,0.0674
Intel Corporation,4/6/2020,Investing,"Investing.com -- Shares of Intel Corporation (NASDAQ ... competitive dynamics. The news also highlights the impact that high-profile executive comments can have on stock prices, particularly ...",Fake,50.1989,52.0958,49.7468,51.7944,32323400,0.0794,0.0753,INTC,0.0674
Intel Corporation,4/6/2020,Benzinga.com,Intel Corp. INTC shares are climbing in after-hours ... Intel shares were up 11.41% at $23.04 at the time of publication Wednesday.,Fake,50.1989,52.0958,49.7468,51.7944,32323400,0.0794,0.0753,INTC,0.0674
GoDaddy,4/14/2020,Why GoDaddy Stock Crashed Today,"Shares of website company GoDaddy (NYSE: GDDY) crashed on Friday after the company released its financial results for the fourth quarter of 2024. As of 12:50 p.m. ET, GoDaddy stock was down about 13%.",Real,63.68,64.935,62.79,63.84,1460500,0.0246,0.0751,GDDY,0.0654
GoDaddy,4/14/2020,GoDaddy Stock Soars to All-Time High of $211.31,"In a remarkable display of market confidence, GoDaddy Inc. (NYSE:GDDY) stock ... and 14 additional ProTips, explore the comprehensive analysis available on InvestingPro. In other recent news ...",Real,63.68,64.935,62.79,63.84,1460500,0.0246,0.0751,GDDY,0.0654
GoDaddy,4/14/2020,Yahoo Finance,"it might be worth taking a closer look at the stock, lest you miss an opportunity. It's always interesting to track share price performance over the longer term. But to understand GoDaddy better ...",Fake,63.68,64.935,62.79,63.84,1460500,0.0246,0.0751,GDDY,0.0654
GoDaddy,4/14/2020,,"GoDaddy Inc. Cl A closed 18.45% short of its 52-week high of $216.00, which the company achieved on January 30th.",Fake,63.68,64.935,62.79,63.84,1460500,0.0246,0.0751,GDDY,0.0654
GoDaddy,4/14/2020,MarketWatch,"Shares of GoDaddy Inc. Cl A GDDY slid 1.01% to $177.69 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index SPX falling 1.76% to 5,849.72 ...",Real,63.68,64.935,62.79,63.84,1460500,0.0246,0.0751,GDDY,0.0654
GoDaddy,4/14/2020,ETF Daily News,"Finally, B. Riley upped their price objective on shares of GoDaddy from $170.00 to $190.00 and gave the stock a “buy” rating in a research report on Thursday, October 31st. Six equities ...",Fake,63.68,64.935,62.79,63.84,1460500,0.0246,0.0751,GDDY,0.0654
GoDaddy,4/14/2020,AOL,"As of 12:50 p.m. ET, GoDaddy stock was down about 13%. GoDaddy comes up just short of expectations For Q4, GoDaddy expected to grow revenue by only about 7% year over year, but it wound up growing ...",Fake,63.68,64.935,62.79,63.84,1460500,0.0246,0.0751,GDDY,0.0654
Celanese,4/20/2020,Yahoo Finance,That's not been good news for its ... The Motley Fool Stock Advisor analyst team just identified what they believe are the 10 best stocks for investors to buy now… and Celanese wasn’t one ...,Fake,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,,The stock's fall snapped a four-day winning streak.,Fake,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,,Celanese Corporation (NYSE:CE) shares are tumbling on Tuesday after the company reported worse-than-expected third-quarter ...,Real,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,,KeyCorp upgraded shares of Celanese (NYSE:CE – Free Report) from a sector weight rating to an overweight rating in a research ...,Fake,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,,"Celanese Corp. closed 69.34% below its 52-week high of $172.16, which the company reached on March 28th.",Real,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,Yahoo Finance,"Investors who take an interest in Celanese Corporation (NYSE:CE) should definitely note that the Director, Scott Sutton, recently paid US$54.65 per share to buy US$407k worth of the stock.",Fake,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,Seeking Alpha,"Celanese (NYSE:CE) said that its subsidiary, Celanese US Holdings has priced registered offerings of $2.6B aggregate principal amount of notes, including $700M aggregate principal amount of 6.500% ...",Fake,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,Benzinga.com,"There are no upcoming dividends for Celanese.The last dividend paid last dividend payout March 11, 2025 and was $0.03. Celanese has no upcoming dividends reported. The last reported dividend for ...",Fake,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Celanese,4/20/2020,Deutsche Bank maintains Celanese stock Buy rating ahead of Q4 results,"The firm anticipates the forthcoming Q4 earnings announcement, scheduled for February 18, to serve as a pivotal event, potentially propelling the stock ... other recent news, Celanese Corporation ...",Fake,69.1669,70.418,67.3219,68.4199,742600,-0.0274,0.075,CE,0.0601
Exelon,4/9/2020,"Exelon stock soars to 52-week high, reaching $41.88","Exelon Corporation (NASDAQ:EXC) stock has reached a new 52-week high ... in its comprehensive Pro Research Report. In other recent news, Exelon Corp . and its utility subsidiary PECO Energy ...",Real,22.6132,23.7209,22.6132,23.3159,13123982,0.0415,0.0749,EXC,0.0668
Exelon,4/9/2020,Yahoo Finance,We don't think Exelon is a great stock to add to your portfolio if income is your focus. It's important to note that companies having a consistent dividend policy will generate greater investor ...,Fake,22.6132,23.7209,22.6132,23.3159,13123982,0.0415,0.0749,EXC,0.0668
Exelon,4/9/2020,MarketWatch,"Shares of Exelon Corp. EXC slid 1.11% to $42.88 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index SPX falling 1.78% to 5,738.52 and ...",Real,22.6132,23.7209,22.6132,23.3159,13123982,0.0415,0.0749,EXC,0.0668
Exelon,4/9/2020,MarketWatch,"Shares of Exelon Corp. EXC advanced 1.59% to $44.04 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones Industrial Average DJIA rising 0.37% ...",Real,22.6132,23.7209,22.6132,23.3159,13123982,0.0415,0.0749,EXC,0.0668
Exelon,4/9/2020,Nasdaq,EXELON CORP (EXC) is a large-cap growth stock in the Electric Utilities industry. The rating using this strategy is 75% based on the firm’s underlying fundamentals and the stock’s valuation.,Real,22.6132,23.7209,22.6132,23.3159,13123982,0.0415,0.0749,EXC,0.0668
Exelon,4/9/2020,Yahoo Finance,"The separation was completed on Feb 1, 2022. EXC is a Zacks Rank #2 (Buy) stock, with a Value Style Score of B and VGM Score of B. Shares are currently trading at a forward P/E of 16.6X for the ...",Fake,22.6132,23.7209,22.6132,23.3159,13123982,0.0415,0.0749,EXC,0.0668
Crowdstrike,4/2/2020,,"CrowdStrike launches new Services Partner Program to support global system integrators, managed service providers, and managed security service providers in driving SIEM transformation and enhancing ...",Real,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,,"Delving into the details, we found 50% of traders were bullish, while 33% showed bearish tendencies. Out of all the trades we ...",Fake,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,"CrowdStrike Stock Is Struggling to Escape Outage Woes, But the Post-Earnings Dip in CRWD May Be a Buying Opportunity","CrowdStrike (CRWD) delivered impressive fourth-quarter results for its fiscal 2025, surpassing Wall Street expectations. However, despite revenue and earnings growth, the stock took a hit and fell ...",Real,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,Fox Business,"House Speaker Nancy Pelosi’s husband, Paul Pelosi, has made over $700,000 of unrealized gains in CrowdStrike stock.",Real,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,The Motley Fool,"CrowdStrike stock has jumped impressively in the past six months, and there is a chance that management may consider splitting the stock to make it accessible to a wider pool of investors.",Fake,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,Business Insider,market-moving breaking financial news. Try Now>> See today’s best-performing stocks on TipRanks >> Read More on CRWD: CrowdStrike NewsMORE Related Stocks Indices Commodities Currencies Stocks ...,Fake,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,AOL,"In this video, I will go over the recent updates regarding CrowdStrike (NASDAQ:CRWD). Watch the short video to learn more, consider subscribing, and click the special offer link below.",Fake,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,Yahoo Finance,"CrowdStrike stock plummeted by 42% following the outage, as investors feared it would trigger a customer exodus and a sharp drop in revenue. However, the stock has since soared to a record high ...",Real,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,Yahoo Finance,CrowdStrike (NASDAQ: CRWD) stock is getting hit with a wave of sell ... estimate's call for per-share earnings of $0.86 on sales of $1.04 billion. The company's revenue was up 25.4% year over ...,Real,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
Crowdstrike,4/2/2020,AOL,"CrowdStrike Holdings (NASDAQ: CRWD) stock has witnessed a solid jump of 52% in the past six months, outpacing the Nasdaq-100 Technology Sector index's gains of 6.5% handsomely during this period ...",Real,54.51,56.92,54.11,56.69,3058700,0.0387,0.0746,CRWD,0.07
West Pharmaceutical Services,2/28/2025,"Why West Pharmaceutical Services, Inc. (WST) Is Plunging So Far In 2025","We recently published an article titled Why These 15 Large-Cap Stocks Are Plunging So Far In 2025. In this article, we are going to take a look at where West Pharmaceutical Services, Inc. (NYSE:WST) ...",Fake,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,,This was the stock's second consecutive day of gains.,Fake,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,West Pharma stock falls as 2025 guidance disappoints,"NEW YORK - West Pharmaceutical Services, Inc. (NYSE:WST) reported fourth-quarter earnings on Thursday that beat analyst expectations, but its stock tumbled 6.48% after the company's 2025 guidance ...",Real,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,,"NEW YORK, NY / ACCESS Newswire / March 19, 2025 / Levi & Korsinsky notifies investors that it has commenced an investigation of West ...",Fake,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,ETF Daily News,Deutsche Bank Aktiengesellschaft currently has $250.00 target price on the medical instruments supplier’s stock ... Receive News & Ratings for West Pharmaceutical Services Daily - Enter your ...,Fake,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,ETF Daily News,"The fund owned 3,423 shares of the medical instruments supplier’s stock after selling ... Receive News & Ratings for West Pharmaceutical Services Daily - Enter your email address below to ...",Real,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,AOL,"On Thursday, West Pharmaceutical Services ... returns in 2025,"" said Eric Green, President, Chief Executive Officer and Chair. William Blair writes that West Pharmaceutical stock currently ...",Real,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,Yahoo Finance,"and its shares lost 21.02% of their value over the last 52 weeks. On February 11, 2025, West Pharmaceutical Services, Inc. (NYSE:WST) stock closed at $322.40 per share, with a market ...",Real,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,Nasdaq,"West Pharmaceutical Services ... on its stock post the results announcement. WST stock, with -43% returns since the beginning of 2024, has underperformed the S&P 500 index, up 28%.",Fake,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
West Pharmaceutical Services,2/28/2025,Yahoo Finance,"West Pharmaceutical Services, Inc. (NYSE:WST) makes injectable pharmaceutical packaging and delivery systems. The stock is down significantly so far in 2025 due to the company issuing weak ...",Fake,223.68,233.12,223.37,232.34,1857900,0.0439,0.0746,WST,0.0755
Goldman Sachs,4/13/2020,Yahoo Finance,"The most recent trading session ended with Goldman Sachs (GS) standing at $ ... The investment bank's stock has dropped by 13.76% in the past month, falling short of the Finance sector's loss ...",Real,162.8598,163.8519,158.6787,158.723,4774300,-0.0276,0.0745,GS,0.0624
Goldman Sachs,4/13/2020,,"Goldman Sachs is a market leader, and the biggest component of the Dow Jones Industrial Average. See why I rate GS stock a sell.",Real,162.8598,163.8519,158.6787,158.723,4774300,-0.0276,0.0745,GS,0.0624
Goldman Sachs,4/13/2020,Yahoo Finance,Goldman Sachs analyst Duffy Fischer initiated coverage ... The analyst writes that the major reason for favoring the stock is that phosphate has the most favorable supply-demand outlook heading ...,Fake,162.8598,163.8519,158.6787,158.723,4774300,-0.0276,0.0745,GS,0.0624
Goldman Sachs,4/13/2020,Fox Business,"President-elect Trump's plan to increase tariffs on goods from China and impose them on products from Mexico and Canada would drive inflation up by nearly 1%, Goldman Sachs ... $3.04 billion ...",Real,162.8598,163.8519,158.6787,158.723,4774300,-0.0276,0.0745,GS,0.0624
Goldman Sachs,4/13/2020,Schaeffer's Investment Research,"On the charts, GS has dropped 16.6% over the past month, pressured by its 10-day moving average. Though it boasts a 41.7% year-over-year gain, it's down 3.8% in 2025, after falling from its Feb. 18 ...",Real,162.8598,163.8519,158.6787,158.723,4774300,-0.0276,0.0745,GS,0.0624
Goldman Sachs,4/13/2020,Business Insider,"Keefe Bruyette downgraded Goldman Sachs (GS ... TipRanks’ Stock Screener. Published first on TheFly – the ultimate source for real-time, market-moving breaking financial news.",Fake,162.8598,163.8519,158.6787,158.723,4774300,-0.0276,0.0745,GS,0.0624
Trimble Inc.,4/13/2020,,"We came across a bullish thesis on Trimble Inc. (TRMB) on Substack by Hidden Market Gems. In this article, we will summarize ...",Fake,34.2,34.2,32.01,32.19,775500,-0.0659,0.0743,TRMB,0.0642
Trimble Inc.,4/13/2020,MarketWatch,"Shares of Trimble Inc. TRMB shed 2.38% to $71.47 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index SPX falling 1.71% to 6,013.13 and Dow ...",Real,34.2,34.2,32.01,32.19,775500,-0.0659,0.0743,TRMB,0.0642
Trimble Inc.,4/13/2020,Is Trimble Inc. (TRMB) the Best Lidar Stock to Buy According to Hedge Funds?,"In this article, we are going to take a look at where Trimble Inc. (NASDAQ:TRMB ... we can outperform the market by imitating the top stock picks of the best hedge funds. Our quarterly newsletter ...",Fake,34.2,34.2,32.01,32.19,775500,-0.0659,0.0743,TRMB,0.0642
Trimble Inc.,4/13/2020,,"Assetmark Inc. raised its holdings in Trimble Inc. (NASDAQ:TRMB – Free Report) by 5.0% during the fourth quarter, according ...",Fake,34.2,34.2,32.01,32.19,775500,-0.0659,0.0743,TRMB,0.0642
Trimble Inc.,4/13/2020,MarketWatch,"Shares of Trimble ... for the stock market, with the S&P 500 Index SPX falling 1.78% to 5,738.52 and Dow Jones Industrial Average DJIA falling 0.99% to 42,579.08. Trimble Inc. closed 13.02% ...",Real,34.2,34.2,32.01,32.19,775500,-0.0659,0.0743,TRMB,0.0642
Southern Company,4/8/2020,Seeking Alpha,"The Southern Company, through its subsidiaries, engages in the generation, transmission, and distribution of electricity. The company develops, constructs, acquires, owns, and manages power ...",Fake,45.3383,48.0776,44.9446,47.7167,5636100,0.0555,0.074,SO,0.0682
